Date,SPY,EFA,EEM,TLT,IEF,HYG,GLD,DBC,VNQ,BIL
2016-09-12,184.28126525878906,43.95079803466797,29.685897827148438,103.15438842773438,88.78255462646484,51.40591049194336,126.58999633789062,12.385659217834473,58.59662628173828,73.66213989257812
2016-09-13,181.63214111328125,43.064483642578125,28.938926696777344,101.98280334472656,88.4549331665039,51.01169967651367,125.75,12.225027084350586,57.12547302246094,73.67827606201172
2016-09-14,181.5640106201172,43.00489044189453,29.027278900146484,102.13495635986328,88.65473175048828,50.99974060058594,126.18000030517578,12.13202953338623,57.30836868286133,73.67827606201172
2016-09-15,183.37832641601562,43.377288818359375,29.52525520324707,101.6937255859375,88.67867279052734,51.29838943481445,125.37000274658203,12.191210746765137,57.52510070800781,73.67827606201172
2016-09-16,182.6695098876953,42.818702697753906,29.324459075927734,102.51534271240234,88.77457427978516,51.31035614013672,125.05999755859375,12.208118438720703,57.552223205566406,73.67827606201172
2016-09-19,182.70372009277344,43.04213333129883,29.557384490966797,102.18057250976562,88.62277221679688,51.340206146240234,125.31999969482422,12.199665069580078,58.07374572753906,73.67827606201172
2016-09-20,182.71231079101562,43.30280685424805,29.57345199584961,102.53814697265625,88.75857543945312,51.280452728271484,125.44000244140625,12.241936683654785,57.985694885253906,73.67827606201172
2016-09-21,184.76695251464844,44.06251525878906,30.400737762451172,103.36742401123047,88.90245056152344,51.70453643798828,127.2699966430664,12.39411449432373,58.730735778808594,73.67827606201172
2016-09-22,185.93125915527344,44.50939178466797,30.617597579956055,104.18901062011719,89.16615295410156,51.87771987915039,127.56999969482422,12.461751937866211,59.780574798583984,73.69437408447266
2016-09-23,184.9125518798828,44.136985778808594,30.224031448364258,104.09014892578125,89.20610809326172,51.81800842285156,127.6500015258789,12.318025588989258,59.9634895324707,73.69437408447266
2016-09-26,183.41433715820312,43.72734451293945,29.782285690307617,104.75205993652344,89.46179962158203,51.59105682373047,127.55000305175781,12.402570724487305,60.10572052001953,73.69437408447266
2016-09-27,184.55294799804688,43.9359016418457,30.207977294921875,105.52049255371094,89.6136703491211,51.74034881591797,126.62000274658203,12.284208297729492,59.46903610229492,73.67827606201172
2016-09-28,185.468994140625,44.248722076416016,30.481056213378906,105.2922134399414,89.57366943359375,52.0867805480957,126.22000122070312,12.571657180786133,59.95668411254883,73.67827606201172
2016-09-29,183.79100036621094,43.69755935668945,29.950946807861328,105.55854797363281,89.629638671875,51.8896598815918,126.06999969482422,12.647746086120605,59.15744400024414,73.67827606201172
2016-09-30,185.1779022216797,44.040164947509766,30.0794620513916,104.61510467529297,89.4058837890625,52.116634368896484,125.63999938964844,12.690018653869629,58.75106430053711,73.69437408447266
2016-10-03,184.7327423095703,43.92100524902344,30.288288116455078,104.26982879638672,89.19782257080078,52.0842399597168,125.31999969482422,12.7999267578125,57.65378952026367,73.67827606201172
2016-10-04,183.79100036621094,43.913551330566406,29.950946807861328,103.0503921508789,88.78973388671875,51.99425506591797,120.97000122070312,12.766108512878418,56.86810302734375,73.69437408447266
2016-10-05,184.6042938232422,44.09230422973633,30.384674072265625,102.57023620605469,88.58967590332031,52.13222885131836,120.77999877929688,12.842196464538574,55.71665954589844,73.69437408447266
2016-10-06,184.7327423095703,43.85396194458008,30.408767700195312,101.9986572265625,88.40565490722656,52.162227630615234,119.66000366210938,12.867560386657715,55.73695373535156,73.69437408447266
2016-10-07,184.09918212890625,43.63052749633789,30.27223014831543,102.06724548339844,88.53361511230469,52.282196044921875,119.73999786376953,12.833742141723633,55.642127990722656,73.69437408447266
2016-10-10,185.05799865722656,43.75714111328125,30.601530075073242,101.46512603759766,88.3016128540039,52.43217849731445,120.16000366210938,12.97746753692627,55.98759078979492,73.69437408447266
2016-10-11,182.72084045410156,43.13896179199219,29.894729614257812,101.23648834228516,88.27760314941406,52.138214111328125,119.55000305175781,12.901378631591797,55.44572067260742,73.67827606201172
2016-10-12,182.9605712890625,43.04213333129883,29.8385066986084,101.33556365966797,88.27760314941406,52.12022018432617,119.73999786376953,12.808380126953125,56.08241271972656,73.69437408447266
2016-10-13,182.3612823486328,42.87826919555664,29.57345199584961,101.7166748046875,88.46168518066406,51.98824691772461,120.02999877929688,12.892923355102539,56.52265167236328,73.67827606201172
2016-10-14,182.4554443359375,42.95275115966797,29.62164306640625,100.29142761230469,88.18956756591797,52.10823059082031,119.36000061035156,12.901378631591797,56.27204513549805,73.67827606201172
2016-10-17,181.8219757080078,42.826141357421875,29.58951187133789,100.93165588378906,88.38162231445312,52.036231994628906,119.68000030517578,12.91828727722168,56.39397048950195,73.67827606201172
2016-10-18,182.9605712890625,43.250675201416016,30.11158561706543,101.25933074951172,88.55767822265625,52.24623489379883,120.41999816894531,12.943650245666504,56.75294494628906,73.67827606201172
2016-10-19,183.4485626220703,43.36983871459961,30.296321868896484,101.34322357177734,88.59766387939453,52.39622497558594,121.11000061035156,13.028193473815918,56.87488555908203,73.69437408447266
2016-10-20,183.10610961914062,43.4368782043457,30.207977294921875,101.44988250732422,88.5176773071289,52.402191162109375,120.73999786376953,12.909833908081055,56.746192932128906,73.67827606201172
2016-10-21,183.19171142578125,43.340057373046875,30.19993782043457,101.6023178100586,88.61373138427734,52.414154052734375,120.83000183105469,12.96055793762207,56.53620529174805,73.67827606201172
2016-10-24,183.9707794189453,43.332611083984375,30.328449249267578,101.1602783203125,88.49366760253906,52.44417953491211,120.55999755859375,12.969013214111328,56.664878845214844,73.67827606201172
2016-10-25,183.35438537597656,43.30280685424805,30.36057472229004,101.42703247070312,88.47765350341797,52.414154052734375,121.47000122070312,12.909833908081055,56.56327819824219,73.67827606201172
2016-10-26,182.9862518310547,43.109161376953125,30.0393009185791,100.74107360839844,88.28559112548828,52.20421600341797,120.79000091552734,12.825288772583008,55.82501220703125,73.69437408447266
2016-10-27,182.49827575683594,43.05702590942383,29.782285690307617,99.64356994628906,87.98153686523438,52.01224899291992,121.01000213623047,12.901378631591797,54.361995697021484,73.67827606201172
2016-10-28,181.95889282226562,43.04213333129883,29.661800384521484,99.42259216308594,87.99756622314453,51.76028823852539,121.58000183105469,12.81683349609375,54.490699768066406,73.69437408447266
2016-10-31,181.96749877929688,43.064483642578125,29.83047866821289,100.03229522705078,88.06954193115234,51.604312896728516,121.94000244140625,12.647746086120605,55.37800598144531,73.71049499511719
2016-11-01,180.64903259277344,42.87826919555664,29.58951187133789,100.03992462158203,88.0727767944336,51.40303039550781,122.7300033569336,12.706927299499512,54.172359466552734,73.69437408447266
2016-11-02,179.56182861328125,42.58781051635742,29.236103057861328,100.4752197265625,88.33719635009766,51.174041748046875,123.63999938964844,12.554749488830566,53.379886627197266,73.71049499511719
2016-11-03,178.73989868164062,42.54310989379883,29.155794143676758,99.70394897460938,88.28114318847656,51.18611526489258,124.30000305175781,12.512476921081543,52.96672439575195,73.69437408447266
2016-11-04,178.54296875,42.13346862792969,28.858610153198242,100.59736633300781,88.55353546142578,51.21022415161133,124.38999938964844,12.427931785583496,53.38666915893555,73.71049499511719
2016-11-07,182.48118591308594,42.71441650390625,29.902759552001953,99.74212646484375,88.18494415283203,51.92731475830078,122.1500015258789,12.478659629821777,54.32136154174805,73.69437408447266
2016-11-08,183.3030242919922,42.833587646484375,30.09552764892578,99.33741760253906,87.87242126464844,51.81281661987305,121.63999938964844,12.461751937866211,54.60585021972656,73.71049499511719
2016-11-09,185.2463836669922,42.87083053588867,29.115629196166992,95.12230682373047,86.53421783447266,51.45124816894531,121.55999755859375,12.5209321975708,53.77950668334961,73.67827606201172
2016-11-10,185.70872497558594,42.75165939331055,28.28835105895996,93.71730041503906,86.01334381103516,50.77631378173828,119.75,12.419477462768555,52.87865447998047,73.67827606201172
2016-11-11,185.28060913085938,42.49098587036133,27.750211715698242,93.19039916992188,85.83712768554688,50.30024719238281,117.0999984741211,12.182755470275879,53.19700241088867,73.64604187011719
2016-11-14,185.4261932373047,42.26008987426758,27.54941177368164,92.63298034667969,85.34027862548828,50.67388916015625,116.11000061035156,12.157392501831055,54.45684051513672,73.67827606201172
2016-11-15,186.8730010986328,42.4463005065918,28.103612899780273,93.0911865234375,85.34027862548828,51.34274673461914,117.12000274658203,12.427931785583496,54.00303268432617,73.69437408447266
2016-11-16,186.52200317382812,41.9994010925293,27.870691299438477,93.93110656738281,85.42042541503906,51.13787078857422,116.7699966430664,12.27575397491455,53.84722900390625,73.69437408447266
2016-11-17,187.48085021972656,42.319671630859375,27.91084861755371,92.54899597167969,85.04377746582031,50.99929428100586,116.16999816894531,12.301116943359375,53.29860305786133,73.71049499511719
2016-11-18,187.06137084960938,41.85790252685547,27.782337188720703,92.28168487548828,84.66715240478516,50.99929428100586,115.1500015258789,12.402570724487305,53.454383850097656,73.69437408447266
2016-11-21,188.4739227294922,42.215396881103516,28.055421829223633,92.5107650756836,84.73926544189453,51.4090461730957,115.58000183105469,12.749197959899902,53.29182815551758,73.67827606201172
2016-11-22,188.84205627441406,42.319671630859375,28.481117248535156,92.48023986816406,84.81941223144531,51.7886848449707,115.54000091552734,12.732290267944336,54.226524353027344,73.67827606201172
2016-11-23,188.94479370117188,42.17070388793945,28.175901412963867,92.12134552001953,84.5149154663086,51.59590148925781,113.25,12.7830171585083,53.99623489379883,73.67827606201172
