Date,GTAA_Trend,SPY_BuyHold,Portfolio_60_40
2023-10-31,1.791879699298335,3.755746501837358,2.850967381347863
2023-11-30,1.7981726576998436,4.098810271411594,3.0591565554318487
2023-12-31,1.8470542260952851,4.285943076753094,3.1891167916440937
2024-01-31,1.8230507643245994,4.354202951015622,3.2205177208397755
2024-02-29,1.8380350298542514,4.581435278737858,3.294530255834756
2024-03-31,1.8840620058517112,4.731256333630586,3.368834953792893
2024-04-30,1.838060746866976,4.540494662262945,3.2451624226448623
2024-05-31,1.8709307072816874,4.770151053213798,3.367012831841749
2024-06-30,1.8871121004224667,4.938441876734071,3.454676397262533
2024-07-31,1.9373001758271517,4.998242617942926,3.5198124153598735
2024-08-31,1.9787448813613977,5.115030247991642,3.5881056454305034
2024-09-30,2.028180200190919,5.22246974226362,3.6531677582268207
2024-10-31,1.9882735779052603,5.175866269157334,3.584109481464736
2024-11-30,2.0084415399035738,5.484520870834292,3.72698568175141
2024-12-31,1.9580135012726365,5.352562930925178,3.6395148112600046
2025-01-31,1.9883235056034672,5.49631263016742,3.7071367409327407
2025-02-28,2.0099877760648615,5.426538389659158,3.72041585047364
2025-03-31,2.016082238393824,5.124175976898398,3.601125021003289
2025-04-30,2.021845896140808,5.079747952419924,3.59760427733044
2025-05-31,2.0457103831985246,5.398984974904308,3.715420929877435
2025-06-30,2.0895492097116803,5.6764178916617185,3.8537810949819367
2025-07-31,2.097328165582583,5.8071540197926375,3.8978808848857045
2025-08-31,2.1361687193686616,5.926314402644949,3.9715677636615836
2025-09-30,2.2020389693543168,6.137411727819735,4.06679271768983
2025-10-31,2.230872159368892,6.283712774162616,4.136528278263988
2025-11-30,2.2550326968777066,6.295965476871927,4.15771782400659
2025-12-31,2.260513119747084,6.300986527965983,4.147048088604235
2026-01-31,2.3581884326787144,6.393849325802979,4.17992384356911
2026-02-28,2.4461767155418754,6.3385933842293944,4.199547449279742
2026-03-31,2.3604266389520374,6.02559638978715,4.036149129220028
2026-04-30,2.4282088898354033,6.658601480504194,4.288127091782746
2026-05-31,2.449843540503025,7.009015397592357,4.423200562205603
2026-06-30,2.3913436014960805,6.771712902863901,4.346420127536239
